Level summary statistics;distance from pdf;4330.999023761702
;Flat clust FMeasure:;0.232036327979565
;Incremental hierarchical FMeasure:;0.7890327016288694

Cluster;0
Id;7
Parent Id;3
Static;no
Center;Atr: ;miu;;InstName: ;miu;;0.6408576928943677;0.47880489727923403;0.33287234917305486;0.7631217686104582;0.5497550130970998;
Center (denormalised);16.721209271259298;-0.46150416105194836;-13.459419117120234;30.73675034454692;10.497973649497666
Colour [r g b];No Color
Points (12):
;Atr: ;gen.0;;InstName: ;gen.0;;0.5391836354582692;0.43635057107633834;0.480864567670905;0.6783248447567524;0.7386027880676792;;Source:;4.1236544135924;-6.169755122868058;4.285465820042779;20.366214675392968;36.55310251826326;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.8304819026589177;0.4627479678206906;0.3298463054198295;0.7854719812001248;0.825438002964996;;Source:;40.21590836253929;-2.620459236383992;-13.822254398331895;33.47014757572704;48.53366577800524;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.7684934728749657;0.6924597365129811;0.32590758046772;0.7341352911390546;0.5530807669142214;;Source:;32.535457080905736;28.265731685869063;-14.29452396617631;27.19174794494418;10.956824405374391;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.5302631562453977;0.6213999541779031;0.49805627641167943;0.7741521012839145;0.6771386887424172;;Source:;3.018394831407885;18.711297376345485;6.346823481781547;32.085743364978455;28.072965386799567;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.6549788740362916;0.5378351065513282;0.48001053146289885;0.8096370003545157;0.7058859109588855;;Source:;18.470842939633766;7.4754784504081515;4.183063312687567;36.42549290781419;32.03918939757128;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.6641435713470931;0.5171360069767209;0.5373367532029583;0.8708244305595008;0.7359314761482426;;Source:;19.6063614783652;4.692354429294349;11.056716664092825;43.90862317489091;36.18454442262018;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.8125186988737779;0.4421129859599891;0.3829371581219708;0.7346289785848475;0.6460119744585512;;Source:;37.99024283084778;-5.394962227915945;-7.45643947929239;27.25212517366112;23.77844535841309;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.7565112639021795;0.4919733082180608;0.3235408620085398;0.6588971386149509;0.6068232534364757;;Source:;31.05084499147896;1.3090714464351598;-14.578303391629152;17.990235567224076;18.371618740565186;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.741897175802069;0.5188136595080168;0.3333195549294124;0.8597625023072775;0.5835162562499814;;Source:;29.240139476440138;4.917925355319565;-13.405797279632086;42.555766062913364;15.155976854751735;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.8510704082039128;0.49344009562439173;0.3652618569845743;0.8280343329978573;0.7014247479359317;;Source:;42.76685237501232;1.5062902312287985;-9.575781888618893;38.675458893894316;31.42368742787244;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.6333154960012852;0.2764938857220876;0.26158559354179756;0.7278907099576952;0.7505544339122533;;Source:;15.786720754681236;-27.663491086669517;-22.006998774078305;26.428045101289833;38.20205852382245;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.87403415484194;0.22070174659336037;0.35045823277371;0.9627050954166663;0.6929383360866354;;Source:;45.61209200943849;-35.16509481773081;-11.350798243810596;55.14548966607049;30.252826111654734;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724

Cluster;1
Id;8
Parent Id;3
Static;no
Center;Atr: ;miu;;InstName: ;miu;;0.639301728435969;0.4815015936633844;0.3288765485591405;0.7630695966633295;0.5408527630830439;
Center (denormalised);16.52842314552042;-0.09891638483840381;-13.938532295133612;30.73036979423874;9.26973957909712
Colour [r g b];No Color
Points (13):
;Atr: ;gen.0;;InstName: ;gen.0;;0.6560577253615199;0.533467483070495;0.16438600338730347;0.7180124242980922;0.47075751116592884;;Source:;18.604514095241694;6.888224025119064;-33.66163548902123;25.219945690045368;-0.40122859658589816;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.8123717186859023;0.48797101183950087;0.3022139313795931;0.9143145222600779;0.4245387662899915;;Source:;37.97203178442704;0.7709375459416556;-17.13549142431625;49.22739568147047;-6.777980210856997;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
;Atr: ;gen.0;;InstName: ;gen.0;;0.31833341613385935;0.8441997907249661;0.22113156399039421;1.0;0.354264920418547;;Source:;-23.239989995067067;48.66813558369642;-26.857605832480314;59.70660014840849;-16.473588806560638;;;gen.0;gen.0;2.3514719611423405;-40.03063883853671;-19.83577023870724
